parent|child|mi|containment|jaccard|dotproduct|card1|card2|size1|size2
ckan_keywords_flour|ckan_keywords_oat|0.00415597852032|1.0|1.0|0.00274348422497|2|2|6285|6285
ckan_keywords_grains|ckan_keywords_oat|0.00415597852032|1.0|1.0|0.00274348422497|2|2|6285|6285
ckan_keywords_lentil|ckan_keywords_oat|0.00415597852032|1.0|1.0|0.00274348422497|2|2|6285|6285
ckan_keywords_mustard|ckan_keywords_oat|0.00415597852032|1.0|1.0|0.00274348422497|2|2|6285|6285
ckan_keywords_peas|ckan_keywords_oat|0.00415597852032|1.0|1.0|0.00274348422497|2|2|6285|6285
ckan_keywords_ports of export|ckan_keywords_oat|0.00415597852032|1.0|1.0|0.00274348422497|2|2|6285|6285
ckan_keywords_rye|ckan_keywords_oat|0.00415597852032|1.0|1.0|0.00274348422497|2|2|6285|6285
ckan_keywords_soybeans|ckan_keywords_oat|0.00415597852032|1.0|1.0|0.00274348422497|2|2|6285|6285
ckan_keywords_triticale|ckan_keywords_oat|0.00415597852032|1.0|1.0|0.00274348422497|2|2|6285|6285
ckan_keywords_oat|ckan_keywords_wheat|0.00415597852032|1.0|0.285714285714286|0.00274348422497|2|3|6285|6285
ckan_keywords_obesity|ckan_subject_health_and_safety|0.00223711651412|1.0|0.00224719101123596|0.00390625|2|10|6285|6285
ckan_keywords_econ|ckan_keywords_object|0.0109544064086|1.0|1.0|0.016620498615|2|2|6285|6285
ckan_keywords_economic objects|ckan_keywords_object|0.0109544064086|1.0|1.0|0.016620498615|2|2|6285|6285
ckan_keywords_econs|ckan_keywords_object|0.0109544064086|1.0|1.0|0.016620498615|2|2|6285|6285
ckan_keywords_liabilities and other transactions|ckan_keywords_object|0.0109544064086|1.0|1.0|0.016620498615|2|2|6285|6285
ckan_keywords_list of object codes|ckan_keywords_object|0.0109544064086|1.0|1.0|0.016620498615|2|2|6285|6285
ckan_keywords_objects for assets|ckan_keywords_object|0.0109544064086|1.0|1.0|0.016620498615|2|2|6285|6285
ckan_keywords_objects for liablitities|ckan_keywords_object|0.0109544064086|1.0|1.0|0.016620498615|2|2|6285|6285
ckan_keywords_objects for other transactions|ckan_keywords_object|0.0109544064086|1.0|1.0|0.016620498615|2|2|6285|6285
ckan_keywords_objects of expenditure|ckan_keywords_object|0.0109544064086|1.0|1.0|0.016620498615|2|2|6285|6285
ckan_keywords_objects of revenue|ckan_keywords_object|0.0109544064086|1.0|1.0|0.016620498615|2|2|6285|6285
ckan_keywords_object|ckan_keywords_object codes|0.0109544064086|1.0|1.0|0.016620498615|2|2|6285|6285
ckan_keywords_observation/measurement|ckan_topiccategory_geoscientific_information|0.017084034427|1.0|0.454545454545455|0.0342282882652|3|6|6285|6285
ckan_keywords_occupational group|ckan_subject_government_and_politics|0.00767537494433|1.0|0.00390625|0.00216333153056|2|19|6285|6285
ckan_keywords_occupations|ckan_keywords_jobs|0.00767537494433|1.0|0.4|0.0330578512397|2|3|6285|6285
ckan_keywords_lighthouses|ckan_keywords_oceanography|0.00223711651412|1.0|1.0|0.01|2|2|6285|6285
ckan_keywords_oceans|ckan_subject_nature_and_environment|0.00741282169027|1.0|0.0167224080267559|0.0384201388889|5|23|6285|6285
ckan_keywords_ochro|ckan_subject_government_and_politics|0.00767537494433|1.0|0.00390625|0.00216333153056|2|19|6285|6285
ckan_keywords_oecd|ckan_keywords_air pollution|0.00595469460432|1.0|0.142857142857143|0.016121241396|3|7|6285|6285
ckan_keywords_gdp|ckan_keywords_oecd|0.00595469460432|1.0|1.0|0.016121241396|3|3|6285|6285
ckan_keywords_gross domestic product|ckan_keywords_oecd|0.00595469460432|1.0|1.0|0.016121241396|3|3|6285|6285
ckan_keywords_international comparison|ckan_keywords_oecd|0.00595469460432|1.0|1.0|0.016121241396|3|3|6285|6285
ckan_keywords_organisation for economic co-operation and development|ckan_keywords_oecd|0.00595469460432|1.0|1.0|0.016121241396|3|3|6285|6285
ckan_keywords_office of the chief human resources officer|ckan_subject_government_and_politics|0.00767537494433|1.0|0.00390625|0.00216333153056|2|19|6285|6285
ckan_keywords_official languages|ckan_keywords_export|0.00223711651412|1.0|0.0333333333333333|0.0016|2|3|6285|6285
ckan_keywords_offshore waters|ckan_topiccategory_biota|0.00223711651412|1.0|0.04|0.00346020761246|2|6|6285|6285
ckan_keywords_gasoline|ckan_keywords_oil|0.00933801906022|1.0|0.147058823529412|0.05|3|2|6285|6285
ckan_keywords_heavy|ckan_keywords_oil|0.0424460220185|1.0|0.852941176470588|0.147959183673|3|2|6285|6285
ckan_keywords_oil|ckan_keywords_import|0.0424478588259|0.852941176470588|0.659090909090909|0.147959183673|3|4|6285|6285
ckan_keywords_intracanada|ckan_keywords_oil|0.0424460220185|1.0|0.852941176470588|0.147959183673|3|2|6285|6285
ckan_keywords_light|ckan_keywords_oil|0.0424460220185|1.0|0.852941176470588|0.147959183673|3|2|6285|6285
ckan_keywords_refined petroleum products|ckan_keywords_oil|0.0424460220185|1.0|0.852941176470588|0.147959183673|3|2|6285|6285
ckan_keywords_throughput|ckan_keywords_oil|0.0424460220185|1.0|0.852941176470588|0.147959183673|3|2|6285|6285
ckan_keywords_old age security program|ckan_keywords_oas|0.00223711651412|1.0|0.5|0.0625|2|3|6285|6285
ckan_keywords_ambient temperature|ckan_keywords_ontario|0.0283199976571|1.0|0.0689655172413793|0.00665680473373|4|2|6285|6285
ckan_keywords_cloud height|ckan_keywords_ontario|0.0283199976571|1.0|0.0689655172413793|0.00665680473373|4|2|6285|6285
ckan_keywords_gust|ckan_keywords_ontario|0.0283199976571|1.0|0.0689655172413793|0.00665680473373|4|2|6285|6285
ckan_keywords_manitoba|ckan_keywords_ontario|0.221175892813|1.0|0.854406130268199|0.87109375|4|2|6285|6285
ckan_keywords_northwest territory|ckan_keywords_ontario|0.221175892813|1.0|0.854406130268199|0.87109375|4|2|6285|6285
ckan_keywords_present weather|ckan_keywords_ontario|0.0283199976571|1.0|0.0689655172413793|0.00665680473373|4|2|6285|6285
ckan_keywords_rainfall|ckan_keywords_ontario|0.0283199976571|1.0|0.0689655172413793|0.00665680473373|4|2|6285|6285
ckan_keywords_relative humidity|ckan_keywords_ontario|0.0283199976571|1.0|0.0689655172413793|0.00665680473373|4|2|6285|6285
ckan_keywords_saskatchewan|ckan_keywords_ontario|0.221175892813|1.0|0.854406130268199|0.87109375|4|2|6285|6285
ckan_keywords_wind speed|ckan_keywords_ontario|0.0283199976571|1.0|0.0689655172413793|0.00665680473373|4|2|6285|6285
ckan_keywords_yukon|ckan_keywords_ontario|0.221175892813|1.0|0.854406130268199|0.87109375|4|2|6285|6285
ckan_keywords_ontario|ckan_subject_nature_and_environment|0.0615145013546|0.145593869731801|0.0727969348659004|0.0321670088154|4|23|6285|6285
ckan_keywords_order|ckan_keywords_import|0.0155934610303|1.0|0.230769230769231|0.09|2|4|6285|6285
ckan_keywords_prairie provinces water board|ckan_keywords_organics|0.00595469460432|1.0|1.0|0.0075|2|2|6285|6285
ckan_keywords_organization|ckan_subject_government_and_politics|0.00223711651412|1.0|0.0009765625|0.00390625|2|19|6285|6285
ckan_keywords_organochlorines|ckan_subject_health_and_safety|0.00223711651412|1.0|0.00224719101123596|0.00346020761246|2|10|6285|6285
ckan_keywords_contribution room|ckan_keywords_over contribution|0.0214256118653|1.0|1.0|0.05078125|2|2|6285|6285
ckan_keywords_over contribution|ckan_keywords_contributions|0.0172887781342|1.0|0.419354838709677|0.05078125|2|6|6285|6285
ckan_keywords_registered investment|ckan_keywords_over contribution|0.0214256118653|1.0|1.0|0.05078125|2|2|6285|6285
ckan_keywords_air - quality|ckan_keywords_ozone|0.00223711651412|1.0|0.166666666666667|0.00308641975309|4|2|6285|6285
ckan_keywords_ozone|ckan_subject_nature_and_environment|0.0101868549899|1.0|0.020066889632107|0.0144373023161|4|23|6285|6285
ckan_keywords_pacific region|ckan_keywords_aquaculture|0.0297633354529|1.0|0.888888888888889|0.290578703704|5|5|6285|6285
ckan_keywords_fish farming|ckan_keywords_pacific region|0.0305357702934|1.0|1.0|0.290578703704|5|5|6285|6285
ckan_keywords_fish health audit|ckan_keywords_pacific region|0.00172078994326|1.0|0.0625|0.01|5|2|6285|6285
ckan_keywords_environment and climate change canada|ckan_keywords_pan am|0.0592890405228|1.0|1.0|0.0321670088154|3|3|6285|6285
ckan_keywords_pandemic|ckan_subject_health_and_safety|0.00223711651412|1.0|0.00224719101123596|0.0004|2|10|6285|6285
ckan_keywords_parapan am|ckan_topiccategory_environment|0.0592890405228|1.0|0.475|0.0321670088154|3|16|6285|6285
ckan_keywords_parks|ckan_topiccategory_environment|0.00223711651412|1.0|0.0125|0.111111111111|2|16|6285|6285
ckan_keywords_part time|ckan_subject_government_and_politics|0.00767537494433|1.0|0.00390625|0.00216333153056|2|19|6285|6285
ckan_keywords_particulate matter|ckan_subject_nature_and_environment|0.00767537494433|1.0|0.0133779264214047|0.00308641975309|2|23|6285|6285
ckan_keywords_payee|ckan_keywords_department|0.0448976276899|1.0|0.364705882352941|0.215277777778|2|4|6285|6285
ckan_keywords_special services|ckan_keywords_payee|0.0426616095705|1.0|0.967741935483871|0.208333333333|2|2|6285|6285
ckan_keywords_payment date|ckan_keywords_canada revenue agency|0.00415597852032|1.0|0.00701754385964912|0.0555555555556|2|7|6285|6285
ckan_keywords_payments|ckan_subject_government_and_politics|0.00264882429124|1.0|0.001953125|0.0192901234568|3|19|6285|6285
ckan_keywords_proactive disclosure|ckan_keywords_pd|0.0041560516066|0.666666666666667|0.4|0.125|3|3|6285|6285
ckan_keywords_pelagic|ckan_topiccategory_biota|0.00223711651412|1.0|0.04|0.00346020761246|2|6|6285|6285
ckan_keywords_pension|ckan_keywords_benefits|0.00223711651412|1.0|0.0909090909090909|0.04|2|4|6285|6285
ckan_keywords_old age security|ckan_keywords_pension|0.00223711651412|1.0|1.0|0.04|2|2|6285|6285
ckan_keywords_age at termination|ckan_keywords_pensionable service|0.00415597852032|1.0|1.0|0.0246913580247|2|2|6285|6285
ckan_keywords_perfluoroalkyl substances|ckan_subject_health_and_safety|0.00223711651412|1.0|0.00224719101123596|0.00346020761246|2|10|6285|6285
ckan_keywords_persons with disabilities and visible minorities|ckan_keywords_aboriginal peoples|0.00223711651412|1.0|0.0277777777777778|0.0277777777778|2|5|6285|6285
ckan_keywords_pesticides|ckan_keywords_environment|0.00582872566829|0.8|0.2|0.0105864197531|4|9|6285|6285
ckan_keywords_prairie provinces water board|ckan_keywords_pesticides|0.00518225976386|1.0|0.6|0.0075|4|2|6285|6285
ckan_keywords_guidelines|ckan_keywords_phosphorus|0.00415597852032|1.0|1.0|0.0118343195266|2|2|6285|6285
ckan_keywords_nitrogen|ckan_keywords_phosphorus|0.00415597852032|1.0|1.0|0.0118343195266|2|2|6285|6285
ckan_keywords_phthalate metabolites|ckan_subject_health_and_safety|0.00223711651412|1.0|0.00224719101123596|0.00346020761246|2|10|6285|6285
ckan_keywords_pipeline incidents|ckan_subject_health_and_safety|0.00415597852032|1.0|0.00449438202247191|0.0246913580247|2|10|6285|6285
ckan_keywords_pipeline safety|ckan_subject_health_and_safety|0.00415597852032|1.0|0.00449438202247191|0.0246913580247|2|10|6285|6285
ckan_keywords_pipelines|ckan_subject_health_and_safety|0.00415597852032|1.0|0.00449438202247191|0.0246913580247|2|10|6285|6285
ckan_keywords_plan|ckan_subject_health_and_safety|0.0140772932345|1.0|0.0179775280898876|0.00274348422497|2|10|6285|6285
ckan_keywords_plan a succession|ckan_keywords_export|0.00223711651412|1.0|0.0333333333333333|0.0016|2|3|6285|6285
ckan_keywords_planning|ckan_subject_health_and_safety|0.0140772932345|1.0|0.0179775280898876|0.00274348422497|2|10|6285|6285
ckan_keywords_pm2.5|ckan_keywords_fine particulate matter|0.00223711651412|1.0|0.2|0.00591715976331|2|3|6285|6285
ckan_keywords_pollutant|ckan_subject_nature_and_environment|0.00767537494433|1.0|0.0133779264214047|0.00308641975309|2|23|6285|6285
ckan_keywords_pollution|ckan_keywords_emissions|0.0182326869248|1.0|0.526315789473684|0.0214623975952|4|8|6285|6285
ckan_keywords_toxic|ckan_keywords_pollution|0.0195055588421|1.0|1.0|0.0214623975952|4|4|6285|6285
ckan_keywords_environmental indicators; air and climate; air pollution; local; emissions; air pollutants; nitrogen oxides; facilities|ckan_keywords_pollution and waste|0.0031233253786|1.0|0.2|0.00692041522491|3|2|6285|6285
ckan_keywords_environmental indicators; air and climate; air pollution; local; emissions; air pollutants; sulphur oxides; facilities|ckan_keywords_pollution and waste|0.0031233253786|1.0|0.2|0.00692041522491|3|2|6285|6285
ckan_keywords_environmental indicators; air and climate; air pollution; local; emissions; air pollutants; volatile organic compounds; facilities|ckan_keywords_pollution and waste|0.0031233253786|1.0|0.2|0.00692041522491|3|2|6285|6285
ckan_keywords_polycyclic aromatic hydrocarbon metabolites|ckan_subject_health_and_safety|0.00223711651412|1.0|0.00224719101123596|0.00346020761246|2|10|6285|6285
ckan_keywords_barrier islands|ckan_keywords_population dynamics|0.00223711651412|1.0|1.0|0.00346020761246|2|2|6285|6285
ckan_keywords_breeding colonies|ckan_keywords_population dynamics|0.00223711651412|1.0|1.0|0.00346020761246|2|2|6285|6285
ckan_keywords_clutch size|ckan_keywords_population dynamics|0.00223711651412|1.0|1.0|0.00346020761246|2|2|6285|6285
ckan_keywords_coastal ecosystems|ckan_keywords_population dynamics|0.00223711651412|1.0|1.0|0.00346020761246|2|2|6285|6285
ckan_keywords_common tern|ckan_keywords_population dynamics|0.00223711651412|1.0|1.0|0.00346020761246|2|2|6285|6285
ckan_keywords_estuaries|ckan_keywords_population dynamics|0.00223711651412|1.0|1.0|0.00346020761246|2|2|6285|6285
ckan_keywords_fish resources|ckan_keywords_population dynamics|0.00223711651412|1.0|1.0|0.00346020761246|2|2|6285|6285
ckan_keywords_indicator species|ckan_keywords_population dynamics|0.00223711651412|1.0|1.0|0.00346020761246|2|2|6285|6285
ckan_keywords_kouchibouguac national park|ckan_keywords_population dynamics|0.00223711651412|1.0|1.0|0.00346020761246|2|2|6285|6285
ckan_keywords_marine ecosystems|ckan_keywords_population dynamics|0.00223711651412|1.0|1.0|0.00346020761246|2|2|6285|6285
ckan_keywords_nests|ckan_keywords_population dynamics|0.00223711651412|1.0|1.0|0.00346020761246|2|2|6285|6285
ckan_keywords_population dynamics|ckan_keywords_new brunswick|0.00223711651412|1.0|0.00446428571428571|0.00346020761246|2|3|6285|6285
ckan_keywords_seabird|ckan_keywords_population dynamics|0.00223711651412|1.0|1.0|0.00346020761246|2|2|6285|6285
ckan_keywords_sterna hirundo|ckan_keywords_population dynamics|0.00223711651412|1.0|1.0|0.00346020761246|2|2|6285|6285
ckan_keywords_tern islands|ckan_keywords_population dynamics|0.00223711651412|1.0|1.0|0.00346020761246|2|2|6285|6285
ckan_keywords_population trend|ckan_keywords_canada|0.00767537494433|1.0|0.0952380952380952|0.0236686390533|2|6|6285|6285
ckan_keywords_portion|ckan_subject_health_and_safety|0.0140772932345|1.0|0.0179775280898876|0.00274348422497|2|10|6285|6285
ckan_keywords_post-secondary studies|ckan_keywords_jobs|0.00767537494433|1.0|0.4|0.0330578512397|2|3|6285|6285
ckan_keywords_posting|ckan_subject_labour|0.00223711651412|1.0|0.0028169014084507|0.00694444444444|2|12|6285|6285
ckan_keywords_heads|ckan_keywords_poultry|0.00223711651412|1.0|1.0|0.01|2|2|6285|6285
ckan_keywords_power failure|ckan_subject_health_and_safety|0.00223711651412|1.0|0.00224719101123596|0.0004|2|10|6285|6285
ckan_keywords_pre-qualified suppliers|ckan_keywords_supply arrangements|0.00223711651412|1.0|0.0454545454545455|0.00444444444444|2|6|6285|6285
ckan_keywords_precautionary approach|ckan_keywords_status|0.00415597852032|1.0|0.133333333333333|0.02|2|8|6285|6285
ckan_keywords_precipitation|ckan_keywords_ontario|0.0283199976571|1.0|0.0689655172413793|0.00665680473373|2|4|6285|6285
ckan_keywords_pressure|ckan_keywords_ontario|0.0283199976571|1.0|0.0689655172413793|0.00665680473373|2|4|6285|6285
ckan_keywords_pressure tendency|ckan_keywords_ontario|0.0283199976571|1.0|0.0689655172413793|0.00665680473373|2|4|6285|6285
ckan_keywords_price|ckan_keywords_import|0.0155934610303|1.0|0.230769230769231|0.09|2|4|6285|6285
ckan_keywords_prince edward island|ckan_keywords_ontario|0.221175892813|1.0|0.854406130268199|0.87109375|2|4|6285|6285
ckan_keywords_priority|ckan_subject_labour|0.00767537494433|1.0|0.0112676056338028|0.00756143667297|2|12|6285|6285
ckan_keywords_proactive disclosire|ckan_subject_information_and_communications|0.00415597852032|1.0|0.018348623853211|0.08|2|6|6285|6285
ckan_keywords_procellariiformes|ckan_topiccategory_biota|0.00223711651412|1.0|0.04|0.00346020761246|2|6|6285|6285
ckan_keywords_downstream|ckan_keywords_production|0.00415597852032|1.0|1.0|0.0078125|2|2|6285|6285
ckan_keywords_productivity|ckan_keywords_export|0.00223711651412|1.0|0.0333333333333333|0.0016|2|3|6285|6285
ckan_keywords_special services|ckan_keywords_professional services|0.0436756696745|1.0|1.0|0.208333333333|2|2|6285|6285
ckan_keywords_program activities|ckan_keywords_programs|0.00595469460432|1.0|0.333333333333333|0.0612244897959|2|3|6285|6285
ckan_keywords_core responsibilities|ckan_keywords_program activity codes|0.0109544064086|1.0|1.0|0.0207612456747|2|2|6285|6285
ckan_keywords_core responsibilities|ckan_keywords_program alignment architecture|0.0109544064086|1.0|1.0|0.0207612456747|2|2|6285|6285
ckan_keywords_core responsibilities|ckan_keywords_program codes|0.0109544064086|1.0|1.0|0.0207612456747|2|2|6285|6285
ckan_keywords_core responsibilities|ckan_keywords_program inventory|0.0109544064086|1.0|1.0|0.0207612456747|2|2|6285|6285
ckan_keywords_budgetary appropriations|ckan_keywords_programs|0.00595469460432|1.0|0.333333333333333|0.0612244897959|3|2|6285|6285
ckan_keywords_core responsibilities|ckan_keywords_programs|0.0109544064086|1.0|0.666666666666667|0.0207612456747|3|2|6285|6285
ckan_keywords_outcomes|ckan_keywords_programs|0.00595469460432|1.0|0.333333333333333|0.0612244897959|3|2|6285|6285
ckan_keywords_whole-of-government|ckan_keywords_programs|0.00595469460432|1.0|0.333333333333333|0.0612244897959|3|2|6285|6285
ckan_keywords_programs|ckan_subject_government_and_politics|0.0121172552128|1.0|0.0087890625|0.0819857354707|3|19|6285|6285
ckan_keywords_promotion|ckan_subject_government_and_politics|0.00767537494433|1.0|0.00390625|0.00216333153056|2|19|6285|6285
ckan_keywords_protect species well-being|ckan_keywords_nature and biodiversity - habitat|0.0160752975243|0.888888888888889|0.421052631578947|0.0893194613489|7|7|6285|6285
ckan_keywords_territories - northwest territories (nt)|ckan_keywords_protect species well-being|0.00819170151518|1.0|0.444444444444444|0.0535956790123|7|4|6285|6285
ckan_keywords_public service commission|ckan_keywords_psc|0.0388777719595|1.0|1.0|0.164800035816|5|5|6285|6285
ckan_keywords_psea|ckan_subject_labour|0.0170126630253|1.0|0.0253521126760563|0.0276735356122|3|12|6285|6285
ckan_keywords_volume 1|ckan_keywords_public accounts|0.00415597852032|1.0|0.0161290322580645|0.0246913580247|6|2|6285|6285
ckan_keywords_public service commission|ckan_subject_government_and_politics|0.0300406721426|1.0|0.0205078125|0.164800035816|5|19|6285|6285
ckan_subject_processes|ckan_keywords_public service commission|0.0170126630253|1.0|0.428571428571429|0.0692898317347|5|3|6285|6285
ckan_keywords_public service employment act|ckan_subject_labour|0.0170126630253|1.0|0.0253521126760563|0.0276735356122|3|12|6285|6285
ckan_keywords_age at termination|ckan_keywords_public service pension plan|0.00415597852032|1.0|1.0|0.0246913580247|2|2|6285|6285
ckan_keywords_federal revenues|ckan_keywords_public spending|0.0174119184011|1.0|0.253968253968254|0.25|2|2|6285|6285
ckan_keywords_public spending|ckan_keywords_government finances|0.0809513129605|1.0|0.875|0.984375|2|3|6285|6285
ckan_keywords_publication|ckan_subject_economics_and_industry|0.0578927960769|1.0|0.0151788941091435|0.12962962963|2|21|6285|6285
ckan_keywords_periodicals|ckan_keywords_publications|0.00415597852032|1.0|0.4|0.0279706790123|4|3|6285|6285
ckan_keywords_quantity|ckan_subject_health_and_safety|0.0140772932345|1.0|0.0179775280898876|0.00274348422497|2|10|6285|6285
ckan_keywords_quebec|ckan_keywords_canada revenue agency|0.221180613199|0.991111111111111|0.777003484320557|0.87109375|4|7|6285|6285
ckan_keywords_quebec regions|ckan_keywords_export|0.00223711651412|1.0|0.0333333333333333|0.0016|2|3|6285|6285
ckan_keywords_broadcasting|ckan_keywords_radio|0.123459839554|1.0|1.0|2.16326530612|2|2|6285|6285
ckan_keywords_television|ckan_keywords_radio|0.123459839554|1.0|1.0|2.16326530612|2|2|6285|6285
ckan_keywords_radiological|ckan_subject_health_and_safety|0.00223711651412|1.0|0.00224719101123596|0.0004|2|10|6285|6285
ckan_keywords_radon|ckan_subject_health_and_safety|0.00223711651412|1.0|0.00224719101123596|0.00390625|2|10|6285|6285
ckan_keywords_range map|ckan_keywords_nature and biodiversity - habitat|0.00223711651412|1.0|0.0555555555555556|0.01|2|7|6285|6285
ckan_keywords_environment and climate change canada|ckan_keywords_raw data|0.0592890405228|1.0|1.0|0.0321670088154|3|3|6285|6285
ckan_keywords_rcmp|ckan_subject_labour|0.00767537494433|1.0|0.0112676056338028|0.00756143667297|2|12|6285|6285
ckan_keywords_external revenues|ckan_keywords_receiver general|0.0361724926304|1.0|0.166666666666667|0.375|10|2|6285|6285
ckan_keywords_internal revenues|ckan_keywords_receiver general|0.0361724926304|1.0|0.166666666666667|0.375|10|2|6285|6285
ckan_keywords_public accounts|ckan_keywords_receiver general|0.180084264639|1.0|0.861111111111111|1.88073444192|10|6|6285|6285
ckan_keywords_recipe|ckan_subject_health_and_safety|0.0140772932345|1.0|0.0179775280898876|0.00274348422497|2|10|6285|6285
ckan_keywords_recycling|ckan_subject_nature_and_environment|0.00767537494433|1.0|0.0133779264214047|0.00308641975309|2|23|6285|6285
ckan_keywords_region|ckan_keywords_export|0.00223711651412|1.0|0.0333333333333333|0.0016|2|3|6285|6285
ckan_keywords_regional|ckan_keywords_toxic substances|0.0118310611428|1.0|0.75|0.0183759778421|3|4|6285|6285
ckan_keywords_phosphorus|ckan_keywords_regional ecosystems|0.00415597852032|1.0|1.0|0.0118343195266|2|2|6285|6285
ckan_keywords_registered plans|ckan_keywords_income statistics|0.0387082048497|1.0|0.254901960784314|0.108559027778|3|7|6285|6285
ckan_keywords_registrations|ckan_keywords_transfers|0.00223711651412|1.0|0.0204081632653061|0.01|2|4|6285|6285
ckan_keywords_release|ckan_subject_nature_and_environment|0.00767537494433|1.0|0.0133779264214047|0.00308641975309|2|23|6285|6285
ckan_keywords_releases|ckan_keywords_toxic substances|0.0118310611428|1.0|0.75|0.0183759778421|3|4|6285|6285
ckan_keywords_relocation of spouse|ckan_subject_labour|0.00767537494433|1.0|0.0112676056338028|0.00756143667297|2|12|6285|6285
ckan_keywords_water use rate|ckan_keywords_renewable water|0.00223711651412|1.0|1.0|0.00510204081633|2|2|6285|6285
ckan_keywords_rent|ckan_subject_economics_and_industry|0.00277220269037|1.0|0.000722804481387785|0.222222222222|2|21|6285|6285
ckan_keywords_broken links|ckan_keywords_report|0.00223711651412|1.0|0.0181818181818182|0.111111111111|5|2|6285|6285
ckan_keywords_report|ckan_keywords_statistics|0.0829340771228|0.981818181818182|0.174193548387097|0.501940171921|5|8|6285|6285
ckan_keywords_special services|ckan_keywords_reporting object|0.0436756696745|1.0|1.0|0.208333333333|2|2|6285|6285
ckan_keywords_basic|ckan_keywords_resource list|0.00415597852032|1.0|1.0|0.02|2|2|6285|6285
ckan_keywords_resources|ckan_subject_labour|0.00991234530913|1.0|0.0140845070422535|0.0421633315306|3|12|6285|6285
ckan_keywords_resp promoters|ckan_keywords_contributions|0.00223711651412|1.0|0.032258064516129|0.015625|2|6|6285|6285
ckan_keywords_elections|ckan_keywords_results|0.453420970272|1.0|1.0|37.375|2|2|6285|6285
ckan_keywords_results|ckan_subject_government_and_politics|0.429345451096|1.0|0.583984375|37.375|2|19|6285|6285
ckan_keywords_riot|ckan_subject_health_and_safety|0.00223711651412|1.0|0.00224719101123596|0.0004|2|10|6285|6285
ckan_keywords_rivers|ckan_keywords_status|0.0222678249034|1.0|0.8|0.0441778170963|6|8|6285|6285
ckan_keywords_rocky mountain ridged mussels|ckan_topiccategory_inland_waters|0.00767537494433|1.0|0.666666666666667|0.0330578512397|2|4|6285|6285
ckan_keywords_safety|ckan_keywords_transportation|0.00223711651412|1.0|0.0333333333333333|0.00826446280992|2|3|6285|6285
ckan_keywords_bc|ckan_keywords_salmon farming|0.0195835580458|1.0|1.0|0.123912037037|4|4|6285|6285
ckan_keywords_carcass classification|ckan_keywords_salmon farming|0.00543836803346|1.0|0.3|0.03|4|2|6285|6285
ckan_keywords_fish health monitoring|ckan_keywords_salmon farming|0.00767537494433|1.0|0.4|0.04|4|2|6285|6285
ckan_keywords_salmon farming|ckan_keywords_pacific region|0.0195835580458|1.0|0.625|0.123912037037|4|5|6285|6285
ckan_keywords_sciences|ckan_keywords_environment|0.0019188985348|1.0|0.0526315789473684|0.0123456790123|2|9|6285|6285
ckan_keywords_scientific research|ckan_keywords_scientific information|0.014067958398|1.0|0.875|0.0478638998919|4|5|6285|6285
ckan_keywords_sea lice|ckan_keywords_british columbia|0.00595469460432|1.0|0.0119047619047619|0.037037037037|2|9|6285|6285
ckan_keywords_seabirds|ckan_topiccategory_biota|0.00223711651412|1.0|0.04|0.00346020761246|2|6|6285|6285
ckan_keywords_sediment|ckan_keywords_water quality|0.00223711651412|1.0|0.05|0.00694444444444|2|9|6285|6285
ckan_keywords_sediments|ckan_keywords_water quality|0.00223711651412|1.0|0.05|0.00694444444444|2|9|6285|6285
ckan_keywords_business function|ckan_keywords_segment|0.00223711651412|1.0|1.0|0.00111111111111|2|2|6285|6285
ckan_keywords_data standard|ckan_keywords_segment|0.00223711651412|1.0|1.0|0.00111111111111|2|2|6285|6285
ckan_keywords_segment|ckan_keywords_family|0.00223711651412|1.0|0.111111111111111|0.00111111111111|2|3|6285|6285
ckan_keywords_goods and services identification numbers|ckan_keywords_segment|0.00223711651412|1.0|1.0|0.00111111111111|2|2|6285|6285
ckan_keywords_united nations standard products and services code|ckan_keywords_segment|0.00223711651412|1.0|1.0|0.00111111111111|2|2|6285|6285
ckan_keywords_unspsc|ckan_keywords_segment|0.00223711651412|1.0|1.0|0.00111111111111|2|2|6285|6285
ckan_keywords_self-identified|ckan_keywords_aboriginal peoples|0.00223711651412|1.0|0.0277777777777778|0.01|2|5|6285|6285
ckan_keywords_separate agencies|ckan_subject_government_and_politics|0.00767537494433|1.0|0.00390625|0.00216333153056|2|19|6285|6285
ckan_keywords_group|ckan_keywords_services related to goods|0.00223711651412|1.0|1.0|0.00137174211248|2|2|6285|6285
ckan_keywords_serving|ckan_subject_health_and_safety|0.0140772932345|1.0|0.0179775280898876|0.00274348422497|2|10|6285|6285
ckan_keywords_servings|ckan_subject_health_and_safety|0.0140772932345|1.0|0.0179775280898876|0.00274348422497|2|10|6285|6285
ckan_keywords_shopping|ckan_subject_health_and_safety|0.0140772932345|1.0|0.0179775280898876|0.00274348422497|2|10|6285|6285
ckan_keywords_size|ckan_subject_health_and_safety|0.0140772932345|1.0|0.0179775280898876|0.00274348422497|2|10|6285|6285
ckan_keywords_acet|ckan_keywords_skills initiative advertising|0.00223711651412|1.0|1.0|0.0277777777778|2|2|6285|6285
ckan_keywords_skills initiative advertising|ckan_keywords_advertising campaign evaluation|0.00157813330806|1.0|0.142857142857143|0.0277777777778|2|2|6285|6285
ckan_keywords_public opinion research|ckan_keywords_skills initiative advertising|0.00223711651412|1.0|1.0|0.0277777777778|2|2|6285|6285
